SaleID,ProductID,QuantitySold,SaleDate,SalespersonID
930,45,4,8/11/2024,54
931,23,4,4/29/2025,32
932,35,1,6/4/2025,4
933,46,2,1/18/2025,30
934,2,2,11/18/2023,95
935,42,2,3/21/2024,18
936,9,1,12/27/2023,69
937,13,8,3/25/2024,96
938,43,1,8/8/2023,29
939,34,8,6/7/2025,12
940,16,1,7/27/2023,15
941,5,3,8/6/2023,79
942,1,9,10/15/2024,99
943,40,8,11/25/2023,53
944,22,2,2/1/2024,35
945,48,4,8/29/2023,52
946,46,8,9/30/2023,53
947,26,9,3/31/2025,14
948,34,7,12/6/2023,18
949,50,1,5/25/2024,38
950,21,8,11/27/2024,86
951,7,1,10/29/2023,38
952,25,9,10/14/2024,55
953,12,8,1/28/2025,11
954,31,4,2/10/2024,67
955,47,4,6/24/2024,53
956,27,4,4/20/2025,78
957,22,6,9/5/2024,44
958,34,2,10/22/2024,25
959,17,4,5/20/2024,62
960,11,4,12/29/2023,14
961,29,8,2/3/2024,47
962,34,2,4/30/2025,95
963,37,8,4/14/2025,89
964,49,2,1/15/2024,55
965,48,9,3/18/2024,83
966,26,9,6/7/2025,12
967,45,6,9/11/2023,7
968,45,5,4/13/2025,49
969,45,7,9/16/2023,14
970,32,8,7/2/2024,29
971,37,8,8/12/2024,47
972,5,3,7/1/2024,14
973,20,3,5/4/2024,87
974,7,5,8/23/2024,51
975,43,5,10/6/2024,14
976,23,2,2/15/2025,87
977,1,5,3/2/2024,8
978,39,1,2/5/2025,77
979,3,7,11/25/2024,100
980,45,7,8/24/2023,65
981,3,1,2/13/2024,37
982,6,3,12/1/2023,90
983,31,8,9/17/2024,68
984,27,9,1/17/2024,16
985,29,3,12/29/2023,89
986,15,6,3/19/2025,83
987,36,6,6/13/2024,20
988,5,6,4/22/2025,90
989,3,5,8/20/2023,96
990,25,6,2/3/2024,67
991,32,6,12/9/2023,71
992,21,6,6/3/2025,32
993,48,8,10/19/2023,69
994,17,6,11/16/2023,85
995,9,3,1/10/2025,30
996,26,7,4/16/2024,20
997,22,6,6/3/2024,58
998,41,9,11/12/2024,29
999,46,4,4/13/2024,24
1000,23,1,1/13/2024,1
1001,11,6,5/15/2025,89
1002,10,9,7/9/2025,27
1003,23,8,2/28/2025,89
1004,5,2,1/22/2024,21
1005,26,3,12/18/2024,17
1006,4,8,3/25/2025,92
1007,43,9,6/24/2024,32
1008,27,8,1/31/2024,44
1009,38,1,6/18/2024,98
1010,34,3,5/5/2024,22
1011,3,8,2/8/2024,42
1012,50,1,5/21/2025,83
1013,32,7,8/27/2023,62
1014,26,4,4/7/2025,48
1015,18,7,5/6/2025,8
1016,7,4,11/11/2023,2
1017,45,8,4/30/2025,5
1018,13,6,7/15/2024,28
1019,6,8,6/23/2024,4
1020,35,1,11/5/2023,53
1021,31,9,11/18/2023,100
1022,42,9,3/3/2025,1
1023,37,6,11/9/2024,79
1024,43,9,12/29/2024,77
1025,4,6,11/16/2024,95
1026,42,6,9/23/2024,81
1027,4,4,8/30/2024,6
1028,45,3,1/19/2024,88
1029,8,3,6/19/2025,55
1030,38,2,11/28/2023,52
1031,11,4,2/4/2025,77
1032,2,9,7/8/2025,85
1033,18,7,7/28/2023,24
1034,18,3,9/21/2023,62
1035,22,8,3/15/2024,56
1036,12,9,2/17/2025,86
1037,17,1,8/2/2024,93
1038,17,1,4/18/2024,24
1039,36,9,12/23/2024,76
1040,29,9,7/4/2024,20
1041,49,7,6/13/2024,34
1042,16,3,8/5/2023,15
1043,41,4,11/10/2024,51
1044,11,7,1/10/2025,4
1045,44,9,11/24/2023,53
1046,43,8,11/14/2024,14
1047,45,8,1/26/2024,65
1048,22,1,9/20/2024,33
1049,30,6,9/2/2023,50
1050,8,6,4/28/2024,63
1051,46,5,10/11/2024,50
1052,18,1,2/17/2024,93
1053,46,3,2/10/2025,74
1054,16,4,4/30/2025,36
1055,47,7,5/2/2024,78
1056,20,5,8/4/2023,86
1057,39,2,7/24/2024,97
1058,8,3,1/4/2025,92
1059,30,1,3/23/2024,71
1060,38,6,5/4/2025,100
1061,29,8,12/20/2023,100
1062,13,4,4/9/2024,50
1063,17,2,1/23/2025,41
1064,40,4,9/17/2024,98
1065,43,4,5/1/2024,70
1066,17,5,8/12/2024,99
1067,9,3,3/13/2024,27
1068,2,9,9/4/2023,30
1069,42,7,3/25/2024,32
1070,24,9,1/8/2025,83
1071,21,7,5/26/2024,22
1072,46,4,2/11/2025,85
1073,2,5,3/2/2025,69
1074,5,7,10/15/2024,21
1075,17,6,1/6/2025,56
1076,24,9,12/25/2023,84
1077,8,3,12/23/2023,31
1078,30,8,12/22/2024,59
1079,50,4,5/10/2025,70
1080,22,9,6/16/2024,95
1081,24,1,9/10/2023,43
1082,26,5,1/17/2024,88
1083,8,4,6/9/2025,54
1084,12,5,2/17/2024,18
1085,14,6,6/9/2025,55
1086,30,1,4/1/2025,29
1087,35,8,3/24/2024,61
1088,31,3,3/31/2024,51
1089,28,7,8/1/2023,76
1090,46,7,1/18/2025,12
1091,27,9,5/25/2024,93
1092,36,7,2/16/2024,61
1093,1,8,4/9/2024,71
1094,41,4,3/5/2025,16
1095,14,4,9/30/2024,12
1096,10,8,12/26/2024,62
1097,50,4,5/18/2024,85
1098,42,4,12/27/2023,68
1099,7,3,8/31/2023,60
1100,40,3,1/5/2025,81
1101,14,4,1/10/2024,28
1102,36,2,11/1/2024,64
1103,27,3,7/30/2023,95
1104,11,2,9/2/2023,72
1105,42,6,10/24/2023,50
1106,49,3,5/25/2025,26
1107,37,2,3/22/2024,40
1108,42,9,11/5/2024,55
1109,10,8,3/18/2024,31
1110,7,5,3/14/2024,83
1111,17,9,2/27/2025,71
1112,12,5,7/11/2025,5
1113,37,5,11/19/2023,13
1114,37,4,9/19/2023,18
1115,36,3,6/14/2025,82
1116,7,9,7/12/2025,50
1117,24,4,2/2/2025,84
1118,34,7,2/12/2025,87
1119,1,5,7/16/2024,36
1120,29,7,4/18/2024,52
1121,26,8,8/31/2023,33
1122,10,8,10/6/2024,64
1123,1,6,11/24/2023,71
1124,45,5,12/15/2024,69
1125,17,2,4/19/2024,96
1126,41,8,5/5/2024,73
1127,36,5,10/13/2023,30
1128,9,8,10/3/2023,96
1129,39,6,5/22/2025,68
1130,23,8,11/2/2023,89
1131,29,1,9/3/2024,22
1132,2,9,4/12/2025,59
1133,18,9,8/16/2023,8
1134,28,3,2/22/2025,66
1135,47,5,4/12/2024,37
1136,42,7,7/11/2025,99
1137,49,8,12/29/2024,56
1138,7,7,7/7/2024,61
1139,11,3,5/28/2024,86
1140,7,7,3/19/2025,65
1141,43,1,2/9/2025,42
1142,24,5,8/8/2024,97
1143,15,9,9/26/2023,49
1144,31,2,5/5/2025,68
1145,19,3,7/17/2024,9
1146,10,9,6/12/2024,8
1147,48,3,11/25/2024,58
1148,8,8,12/26/2024,86
1149,1,6,10/17/2023,54
1150,2,7,7/14/2025,85
1151,29,5,9/30/2023,48
1152,42,7,1/2/2024,54
1153,10,3,7/19/2024,28
1154,42,5,11/15/2023,66
1155,9,6,7/25/2023,81
1156,50,9,3/23/2024,31
1157,31,4,1/15/2024,13
1158,32,8,7/27/2024,59
1159,2,8,12/17/2023,82
1160,24,6,2/8/2024,88
1161,37,8,8/9/2023,31
1162,43,5,8/11/2023,33
1163,6,1,1/15/2025,53
1164,8,4,1/18/2025,95
1165,40,6,10/18/2023,91
1166,25,9,4/7/2024,36
1167,42,4,7/19/2023,85
1168,43,6,1/28/2024,69
1169,25,5,9/18/2023,75
1170,46,9,12/25/2023,98
1171,11,6,12/3/2024,34
1172,35,3,9/29/2023,61
1173,1,2,11/3/2024,60
1174,23,3,12/20/2023,3
1175,3,6,9/15/2023,6
1176,41,8,9/30/2024,20
1177,1,8,3/21/2024,4
1178,44,5,3/11/2025,53
1179,12,1,7/3/2025,71
1180,38,1,5/15/2025,62
1181,40,7,7/2/2025,81
1182,31,2,4/12/2025,38
1183,29,4,8/12/2024,36
1184,35,5,10/31/2024,34
1185,28,8,6/27/2025,6
1186,21,9,9/10/2024,66
1187,11,1,11/11/2024,18
1188,26,9,7/31/2023,27
1189,11,5,6/25/2025,39
1190,5,4,2/19/2024,51
1191,7,5,10/3/2023,19
1192,31,9,11/25/2024,96
1193,39,8,1/2/2024,88
1194,42,5,3/21/2024,34
1195,8,5,5/18/2025,89
1196,27,1,3/31/2024,24
1197,21,9,12/21/2024,25
1198,30,3,11/29/2023,76
1199,14,1,5/24/2024,94
1200,1,5,6/30/2025,70
1201,45,3,9/3/2024,30
1202,24,6,1/14/2024,97
1203,6,7,8/21/2023,79
1204,6,4,5/25/2025,93
1205,5,4,10/5/2024,54
1206,35,2,12/15/2023,78
1207,44,2,7/16/2025,25
1208,15,7,1/2/2024,5
1209,35,5,5/31/2025,2
1210,48,5,11/5/2023,80
1211,50,2,12/23/2023,63
1212,41,7,2/12/2025,54
1213,8,2,5/12/2024,38
1214,43,5,4/23/2025,17
1215,35,5,2/17/2024,31
1216,5,3,10/25/2024,1
1217,31,2,2/23/2025,6
1218,42,3,4/7/2024,95
1219,31,5,1/4/2025,70
1220,37,6,3/28/2025,36
1221,8,4,7/15/2024,8
1222,6,7,2/9/2024,93
1223,23,2,2/12/2025,73
1224,16,6,7/11/2024,86
1225,44,9,1/26/2025,10
1226,49,5,7/1/2025,24
1227,8,4,1/26/2025,63
1228,4,9,12/1/2023,40
1229,32,6,2/10/2025,2
1230,49,4,2/6/2024,20
1231,3,1,2/2/2024,81
1232,50,9,9/20/2024,33
1233,16,3,4/3/2024,14
1234,34,6,2/16/2024,96
1235,13,1,7/19/2023,54
1236,33,6,8/23/2023,55
1237,22,3,11/14/2024,37
1238,31,3,2/17/2025,88
1239,24,7,11/15/2023,84
1240,3,9,4/10/2024,6
1241,33,6,6/4/2024,33
1242,30,1,10/26/2023,50
1243,26,9,7/24/2023,92
1244,34,5,5/17/2025,75
1245,22,2,6/5/2025,100
1246,30,3,5/3/2025,84
1247,35,5,5/28/2025,70
1248,25,2,7/31/2023,72
1249,28,3,3/17/2025,83
1250,33,8,4/2/2025,79
1251,23,6,9/25/2023,86
1252,26,2,12/22/2023,51
1253,9,2,11/7/2023,66
1254,8,1,6/4/2024,61
1255,37,7,5/5/2025,28
1256,33,6,6/16/2025,100
1257,15,6,7/2/2025,100
1258,49,5,7/19/2023,44
1259,47,3,11/23/2023,82
1260,8,8,5/15/2024,12
1261,21,3,10/31/2023,83
1262,3,5,2/22/2025,57
1263,9,8,4/18/2024,26
1264,14,3,8/28/2024,25
1265,38,5,5/16/2025,92
1266,27,6,9/27/2024,15
1267,20,1,12/29/2023,74
1268,4,2,12/14/2024,98
1269,24,7,7/20/2023,77
1270,27,9,7/15/2024,80
1271,12,4,8/20/2023,53
1272,28,5,10/3/2024,95
1273,35,4,12/2/2023,65
1274,24,3,10/14/2023,54
1275,31,2,6/15/2025,87
1276,3,3,6/24/2025,78
1277,30,2,2/12/2025,39
1278,27,8,1/12/2024,94
1279,17,1,9/5/2024,51
1280,6,5,1/8/2025,20
1281,47,1,3/19/2025,64
1282,43,5,10/25/2024,89
1283,18,3,12/29/2024,11
1284,35,9,6/20/2025,90
1285,27,1,3/31/2025,52
1286,17,1,7/15/2024,85
1287,11,8,5/6/2024,54
1288,38,3,6/10/2024,69
1289,37,7,6/18/2024,7
1290,42,5,4/25/2025,12
1291,34,2,4/17/2024,2
1292,47,7,2/15/2024,21
1293,32,7,12/12/2024,96
1294,43,3,4/11/2024,69
1295,46,6,9/25/2024,91
1296,46,5,7/12/2024,95
1297,35,1,8/27/2024,76
1298,28,1,2/16/2024,36
1299,22,2,3/17/2025,21
1300,16,7,4/28/2025,53
1301,46,3,4/6/2025,19
1302,42,9,6/17/2024,3
1303,40,3,2/22/2024,60
1304,12,4,4/26/2024,81
1305,5,8,2/22/2025,94
1306,26,4,2/17/2024,100
1307,26,7,10/18/2023,73
1308,13,5,2/26/2025,34
1309,24,6,7/10/2025,29
1310,44,8,4/20/2025,74
1311,3,4,4/23/2025,57
1312,32,6,9/19/2023,73
1313,23,2,6/30/2025,40
1314,49,9,2/13/2024,50
1315,37,9,12/5/2023,75
1316,38,6,6/21/2025,19
1317,45,6,5/22/2024,22
1318,38,7,2/1/2025,51
1319,13,4,10/29/2024,49
1320,15,7,7/13/2025,52
1321,2,1,9/23/2023,22
1322,11,7,8/15/2023,62
1323,16,1,4/14/2025,60
1324,18,8,9/19/2023,80
1325,34,6,3/27/2025,81
1326,10,1,3/27/2025,7
1327,13,1,5/12/2025,53
1328,32,4,3/17/2024,31
1329,8,7,10/31/2023,4
1330,7,5,7/28/2024,93
1331,48,5,7/21/2024,7
1332,17,8,2/6/2024,94
1333,41,2,2/14/2025,3
1334,27,4,11/21/2024,25
1335,8,4,3/9/2024,34
1336,29,8,6/23/2024,33
1337,37,6,9/17/2023,95
1338,27,9,6/27/2025,88
1339,37,9,10/11/2023,38
1340,24,4,7/3/2025,4
1341,45,7,11/20/2023,48
1342,16,3,3/23/2025,74
1343,26,6,8/30/2023,89
1344,31,1,10/20/2023,61
1345,27,5,12/8/2023,65
1346,26,6,1/1/2025,81
1347,43,5,10/20/2024,71
1348,15,7,9/19/2024,78
1349,49,4,10/18/2024,61
1350,15,5,4/20/2024,1
1351,23,4,12/30/2023,6
1352,25,9,12/27/2023,74
1353,44,2,12/20/2023,21
1354,4,1,11/10/2024,67
1355,36,4,9/8/2023,83
1356,16,6,1/15/2025,28
1357,47,8,12/17/2023,66
1358,40,4,3/1/2024,27
1359,21,1,3/16/2025,32
1360,40,9,7/16/2024,12
1361,43,3,7/19/2023,65
1362,17,6,2/20/2025,46
1363,3,8,9/14/2024,40
1364,7,5,9/3/2023,93
1365,12,7,5/30/2025,9
1366,1,9,6/29/2025,82
1367,43,1,10/13/2023,62
1368,37,8,7/21/2023,100
1369,6,2,1/6/2025,16
1370,46,1,8/16/2024,99
1371,49,4,3/18/2024,100
1372,23,6,5/31/2025,68
1373,25,8,3/19/2025,40
1374,25,1,4/26/2024,35
1375,3,1,7/2/2025,83
1376,4,2,7/9/2024,60
1377,30,9,9/6/2023,70
1378,33,4,5/23/2025,95
1379,29,7,6/27/2024,91
1380,4,3,10/17/2024,3
1381,14,1,2/2/2025,53
1382,21,1,4/28/2024,100
1383,7,9,11/9/2024,59
1384,21,4,3/2/2024,36
1385,7,3,9/21/2023,66
1386,1,5,5/10/2024,37
1387,34,1,5/4/2025,79
1388,23,3,12/17/2023,87
1389,3,4,4/6/2024,44
1390,18,6,8/14/2023,64
1391,43,9,1/27/2025,51
1392,12,3,4/17/2025,6
1393,14,4,8/29/2024,97
1394,41,5,2/10/2025,69
1395,28,8,5/26/2024,21
1396,42,9,3/18/2025,57
1397,45,3,2/11/2024,28
1398,24,3,5/24/2024,85
1399,24,7,5/18/2024,24
1400,3,9,1/12/2024,92
1401,9,1,9/25/2024,75
1402,24,1,6/13/2025,63
1403,2,2,2/2/2024,22
1404,40,6,9/30/2024,34
1405,28,3,3/3/2024,37
1406,7,8,11/3/2023,41
1407,9,5,2/29/2024,81
1408,45,3,5/15/2025,79
1409,39,8,7/21/2024,93
1410,39,8,1/3/2024,98
1411,33,2,8/21/2023,43
1412,34,5,8/14/2023,22
1413,21,3,7/4/2024,91
1414,29,7,7/23/2023,15
1415,27,2,2/18/2024,21
1416,17,9,12/28/2023,52
1417,42,2,2/14/2025,4
1418,47,2,4/24/2025,47
1419,48,6,3/9/2024,18
1420,23,3,12/23/2023,71
1421,45,3,6/7/2024,80
1422,21,2,3/22/2025,35
1423,8,5,12/4/2023,76
1424,9,5,12/18/2023,7
1425,33,7,8/7/2023,41
1426,4,8,1/22/2025,10
1427,18,8,10/26/2023,62
1428,32,3,12/19/2023,65
1429,30,6,1/30/2024,12
1430,25,5,9/9/2023,91
1431,33,4,2/15/2025,28
1432,35,6,6/19/2024,58
1433,42,4,7/26/2024,56
1434,34,8,5/16/2024,18
1435,50,9,12/31/2024,65
1436,2,1,8/9/2023,57
1437,13,1,5/28/2024,50
1438,41,4,6/1/2025,87
1439,23,6,6/23/2024,81
1440,23,8,11/9/2023,45
1441,31,1,9/23/2023,62
1442,2,3,10/26/2024,65
1443,2,4,3/26/2025,55
1444,5,2,8/28/2024,38
1445,14,9,2/3/2025,4
1446,23,3,2/19/2025,15
1447,35,4,3/1/2025,21
1448,46,4,4/15/2025,21
1449,1,1,1/24/2025,51
1450,41,5,7/31/2023,86
1451,48,5,7/21/2023,78
1452,49,2,10/6/2023,35
1453,40,1,11/15/2024,4
1454,15,5,1/14/2024,99
1455,30,5,8/12/2024,32
1456,21,7,5/9/2025,92
1457,8,2,11/1/2023,12
1458,7,8,4/20/2025,54
1459,41,5,5/4/2025,30
1460,34,5,8/15/2024,9
1461,42,9,2/6/2025,19
1462,37,2,2/26/2025,80
1463,48,2,4/12/2025,30
1464,32,5,3/2/2024,65
1465,33,1,1/15/2025,45
1466,6,5,3/9/2024,23
1467,42,5,10/5/2024,76
1468,10,8,12/28/2024,5
1469,26,6,2/13/2024,84
1470,45,6,8/2/2024,67
1471,26,5,4/10/2025,66
1472,19,5,4/18/2024,43
1473,35,8,9/18/2023,84
1474,45,1,10/13/2024,2
1475,4,9,11/4/2023,48
1476,25,6,6/27/2024,58
1477,8,9,8/15/2024,40
1478,12,2,10/5/2024,99
1479,24,3,1/14/2024,53
1480,24,1,11/23/2023,59
1481,17,5,1/16/2025,68
1482,25,2,6/12/2024,63
1483,33,1,2/6/2025,36
1484,27,9,2/27/2024,40
1485,2,9,7/23/2023,6
1486,9,6,1/3/2025,14
1487,33,8,3/3/2024,79
1488,19,9,4/17/2025,33
1489,49,5,8/25/2024,19
1490,5,2,7/13/2024,76
1491,47,4,9/23/2023,43
1492,20,3,6/19/2024,54
1493,24,7,4/13/2024,73
1494,31,8,12/31/2023,83
1495,44,5,3/5/2024,96
1496,4,2,10/31/2024,92
1497,32,9,3/30/2024,92
1498,47,1,9/23/2023,95
1499,35,5,7/17/2025,61
1500,14,3,3/11/2024,100
1501,36,8,9/9/2024,13
1502,6,8,11/29/2024,42
1503,17,1,7/18/2023,97
1504,18,4,12/24/2024,18
1505,8,8,2/13/2024,93
1506,12,9,10/20/2024,72
1507,17,9,3/22/2024,86
1508,31,2,2/11/2025,65
1509,1,9,11/18/2024,48
1510,11,8,2/6/2024,95
1511,42,9,7/9/2024,84
1512,16,9,1/22/2024,36
1513,37,3,4/28/2024,87
1514,49,5,5/16/2025,81
1515,28,3,12/9/2024,45
1516,9,6,11/24/2024,10
1517,8,5,5/18/2024,9
1518,25,2,1/15/2025,46
1519,10,3,7/13/2024,17
1520,40,7,6/30/2024,67
1521,3,5,5/9/2025,33
1522,23,3,2/3/2024,65
1523,23,4,5/20/2025,20
1524,44,6,2/22/2024,66
1525,4,8,12/3/2024,16
1526,50,7,4/27/2025,73
1527,23,3,1/2/2024,14
1528,9,2,8/6/2024,1
1529,4,3,9/8/2023,35
1530,34,5,10/17/2023,82
1531,39,7,2/22/2025,1
1532,18,8,3/2/2024,43
1533,34,6,11/23/2024,69
1534,34,2,7/29/2024,75
1535,42,2,5/31/2025,88
1536,3,5,9/24/2024,96
1537,19,5,5/19/2025,55
1538,34,1,10/17/2024,16
1539,26,1,2/4/2025,67
1540,35,9,12/1/2023,63
1541,41,7,11/11/2024,72
1542,43,8,5/5/2025,96
1543,31,5,7/18/2023,22
1544,43,3,10/31/2024,56
1545,27,3,8/15/2023,52
1546,3,3,5/6/2024,81
1547,37,1,12/23/2024,27
1548,12,3,3/8/2024,64
1549,47,2,3/31/2024,45
1550,23,8,6/1/2025,67
1551,17,6,9/20/2024,26
1552,16,5,8/27/2024,99
1553,17,1,8/20/2023,13
1554,15,2,3/1/2025,81
1555,26,2,4/18/2025,30
1556,45,7,11/7/2024,93
1557,2,7,6/28/2024,78
1558,17,6,8/17/2023,30
1559,1,8,8/30/2023,44
1560,30,4,6/17/2025,48
1561,32,9,9/7/2023,9
1562,30,8,5/18/2025,48
1563,42,3,3/6/2025,96
1564,4,3,2/19/2024,56
1565,42,9,12/3/2024,68
1566,44,9,1/6/2025,6
1567,32,5,2/15/2024,65
1568,35,1,8/17/2024,89
1569,1,3,1/19/2025,67
1570,19,5,1/24/2025,21
1571,33,4,4/23/2025,78
1572,19,4,10/5/2024,30
1573,36,1,1/8/2025,57
1574,27,6,7/25/2024,55
1575,13,4,1/22/2024,2
1576,27,1,10/9/2024,48
1577,46,6,2/10/2025,22
1578,14,5,7/25/2023,13
1579,24,5,1/28/2024,89
1580,35,2,8/20/2024,43
1581,19,1,2/21/2025,75
1582,25,7,4/14/2024,74
1583,11,5,12/9/2023,49
1584,9,3,10/4/2024,37
1585,6,6,12/7/2023,89
1586,36,3,10/30/2023,35
1587,37,6,5/8/2025,19
1588,29,6,2/17/2025,28
1589,9,9,1/1/2025,57
1590,33,8,7/26/2023,61
1591,23,1,2/17/2025,43
1592,15,7,5/12/2025,60
1593,11,9,1/20/2025,10
1594,23,2,6/29/2025,79
1595,26,9,5/13/2025,96
1596,1,6,3/12/2025,67
1597,30,3,11/2/2023,24
1598,17,8,6/25/2025,74
1599,47,7,6/6/2025,44
1600,46,8,4/22/2025,30
1601,41,8,9/20/2024,97
1602,23,7,3/9/2024,45
1603,36,1,3/5/2025,89
1604,41,8,11/3/2024,60
1605,5,5,2/28/2024,53
1606,35,2,7/29/2023,25
1607,50,2,2/11/2024,76
1608,9,2,4/12/2024,4
1609,4,9,12/21/2024,92
1610,7,5,10/6/2024,84
1611,1,3,6/5/2025,74
1612,16,6,6/4/2024,31
1613,25,9,7/6/2024,19
1614,6,9,5/11/2024,2
1615,38,9,11/13/2023,4
1616,14,4,4/20/2024,79
1617,37,5,11/16/2024,38
1618,11,1,11/3/2024,33
1619,1,6,11/14/2024,18
1620,42,2,2/15/2025,32
1621,1,7,3/22/2025,96
1622,36,4,3/8/2024,77
1623,8,4,3/8/2024,80
1624,32,9,8/6/2023,33
1625,33,1,10/23/2024,34
1626,8,6,4/7/2024,51
1627,14,2,8/25/2023,63
1628,24,6,8/17/2024,78
1629,49,7,2/11/2024,47
1630,41,3,1/9/2025,66
1631,29,4,3/5/2024,13
1632,25,2,6/19/2024,52
1633,6,7,12/31/2024,93
1634,1,9,11/10/2023,52
1635,23,5,12/24/2024,43
1636,41,5,2/1/2025,98
1637,33,9,7/25/2023,61
1638,14,8,9/7/2023,81
1639,28,1,12/18/2023,3
1640,29,2,6/2/2025,94
1641,43,7,10/17/2023,68
1642,40,3,6/15/2024,95
1643,23,6,2/10/2025,59
1644,44,1,10/8/2023,54
1645,38,8,9/13/2024,69
1646,49,2,11/17/2024,2
1647,43,1,12/3/2023,68
1648,10,2,12/15/2024,44
1649,27,8,1/31/2025,38
1650,8,5,10/9/2024,60
1651,44,9,6/28/2025,27
1652,4,3,9/9/2024,91
1653,21,8,9/28/2023,15
1654,21,4,6/7/2024,39
1655,30,7,5/20/2024,38
1656,13,8,4/3/2025,54
1657,3,3,1/27/2024,63
1658,20,3,11/21/2024,58
1659,36,1,12/7/2024,62
1660,40,8,4/23/2024,78
1661,5,2,1/18/2024,18
1662,22,7,12/10/2023,29
1663,2,7,12/15/2023,71
1664,25,7,11/9/2024,57
1665,40,4,6/21/2025,24
1666,24,7,12/31/2023,38
1667,5,8,4/20/2024,6
1668,16,9,3/15/2024,20
1669,15,7,2/26/2025,42
1670,13,6,10/21/2023,100
1671,11,5,11/13/2023,74
1672,16,7,2/27/2025,22
1673,18,2,1/3/2024,33
1674,25,5,5/28/2024,87
1675,47,8,5/4/2024,46
1676,38,6,3/30/2024,54
1677,40,6,6/23/2024,42
1678,4,1,8/5/2024,51
1679,48,2,2/6/2024,68
1680,21,3,8/1/2024,85
1681,11,7,3/29/2024,56
1682,34,6,1/8/2024,77
1683,30,5,12/9/2023,42
1684,4,9,5/6/2024,13
1685,14,7,12/23/2024,54
1686,11,9,1/18/2024,12
1687,4,3,4/23/2025,88
1688,26,8,3/31/2025,35
1689,3,9,9/12/2024,83
1690,37,2,5/8/2024,9
1691,38,4,11/12/2023,13
1692,41,2,1/24/2024,22
1693,4,7,10/20/2024,40
1694,26,4,12/3/2023,36
1695,39,6,1/11/2025,92
1696,45,8,5/7/2025,41
1697,42,6,12/12/2023,7
1698,44,4,7/14/2024,94
1699,42,6,3/2/2025,95
1700,11,1,1/15/2025,55
1701,11,6,1/8/2024,75
1702,38,8,9/22/2024,94
1703,38,4,11/16/2024,79
1704,20,9,7/11/2024,13
1705,26,6,9/25/2024,99
1706,38,6,7/21/2024,99
1707,12,4,6/25/2025,20
1708,29,8,10/27/2024,58
1709,14,5,12/11/2023,23
1710,50,1,4/25/2024,53
1711,25,7,8/21/2024,37
1712,42,8,2/26/2025,20
1713,42,6,1/20/2024,19
1714,39,7,9/30/2024,18
1715,26,7,4/27/2024,68
1716,10,4,6/22/2025,61
1717,14,4,6/15/2025,72
1718,5,1,10/13/2024,46
1719,22,2,7/1/2025,94
1720,11,3,1/19/2024,48
1721,29,5,9/21/2024,20
1722,7,9,2/5/2024,72
1723,18,5,3/17/2025,69
1724,31,6,1/24/2024,34
1725,43,7,9/10/2023,7
1726,20,4,7/27/2023,50
1727,35,8,5/29/2025,53
1728,7,6,7/1/2024,86
1729,30,1,3/8/2024,73
1730,4,6,1/17/2024,11
1731,30,2,2/3/2024,76
1732,30,4,2/2/2025,8
1733,30,4,8/18/2023,32
1734,18,5,4/12/2025,63
1735,43,2,3/14/2024,55
1736,46,6,3/13/2025,59
1737,10,3,3/5/2024,63
1738,14,9,10/16/2023,17
1739,36,6,9/2/2024,26
1740,23,3,4/11/2025,51
1741,12,3,1/30/2025,33
1742,12,5,7/9/2024,26
1743,34,6,12/13/2024,22
1744,26,4,6/21/2024,67
1745,6,5,4/15/2025,95
1746,37,3,8/17/2024,78
1747,15,4,12/13/2024,82
1748,42,8,12/16/2024,98
1749,39,8,10/9/2023,63
1750,19,1,10/10/2023,17
1751,40,4,11/26/2024,41
1752,47,2,7/12/2024,76
1753,23,4,6/12/2025,39
1754,36,5,5/18/2025,33
1755,13,1,10/5/2024,32
1756,31,5,9/13/2024,21
1757,37,7,3/7/2024,53
1758,26,5,10/23/2023,64
1759,43,7,12/5/2023,78
1760,48,9,6/11/2024,66
1761,18,8,8/14/2024,49
1762,47,1,8/29/2024,71
1763,33,2,6/18/2024,79
1764,40,6,7/10/2024,31
1765,32,5,12/2/2024,92
1766,4,1,5/3/2024,41
1767,41,2,10/11/2023,72
1768,19,3,3/13/2025,71
1769,7,5,8/28/2023,36
1770,47,7,1/15/2025,74
1771,35,6,3/17/2025,39
1772,26,3,9/17/2023,94
1773,44,6,10/24/2024,41
1774,23,4,1/31/2024,41
1775,34,3,12/10/2023,5
1776,7,4,8/7/2024,85
1777,11,8,7/29/2024,6
1778,8,1,12/1/2023,62
1779,13,3,6/12/2025,16
1780,32,8,7/9/2025,80
1781,41,9,8/24/2023,88
1782,34,3,11/25/2024,19
1783,18,9,10/28/2023,83
1784,15,4,11/28/2024,37
1785,43,4,2/29/2024,64
1786,24,7,5/26/2025,59
1787,47,6,8/31/2024,97
1788,21,3,3/15/2024,69
1789,18,8,5/26/2025,73
1790,14,5,11/12/2023,85
1791,19,2,11/18/2023,7
1792,13,3,2/17/2025,42
1793,16,7,5/17/2024,25
1794,2,9,9/11/2023,56
1795,34,1,6/8/2025,47
1796,49,6,6/6/2025,85
1797,26,9,8/7/2024,77
1798,22,7,2/19/2024,50
1799,20,3,6/23/2025,85
1800,29,7,10/3/2024,74
1801,18,2,6/18/2024,88
1802,29,2,7/26/2023,91
1803,42,1,8/3/2023,33
1804,44,3,11/3/2024,26
1805,27,1,10/15/2024,100
1806,35,8,1/29/2024,17
